2021-01-05	52.84
2021-01-04	52.16
2020-12-30	52.04
2020-12-29	51.98
2020-12-28	52
2020-12-23	52
2020-12-22	51.98
2020-12-21	51.78
2020-12-18	52.04
2020-12-17	51.82
2020-12-16	51.8
2020-12-15	51.9
2020-12-14	51.84
2020-12-11	51.7
2020-12-10	51.78
2020-12-09	51.96
2020-12-08	52.14
2020-12-07	52
2020-12-04	52.2
2020-12-03	51.92
2020-12-02	51.9
2020-12-01	52.08
2020-11-30	51.8
2020-11-27	52.08
2020-11-26	51.9
2020-11-25	51.9
2020-11-24	51.98
2020-11-23	52
2020-11-20	51.96
2020-11-19	52
2020-11-18	51.68
2020-11-17	51.98
2020-11-16	52.08
2020-11-13	51.9
2020-11-12	52
2020-11-11	51.84
2020-11-10	51.62
2020-11-09	51.24
2020-11-06	51.8
2020-11-05	51.8
2020-11-04	51.7
2020-11-03	51.5
2020-11-02	51.46
2020-10-30	50.4
2020-10-29	50.5
2020-10-28	50.78
2020-10-27	50.9
2020-10-26	50.88
2020-10-23	51.1
2020-10-22	51.02
2020-10-21	51
2020-10-20	51.24
2020-10-19	51.22
2020-10-16	51.5
2020-10-15	51.5
2020-10-14	51.56
2020-10-13	51.8
2020-10-12	52.08
2020-10-09	52.3
2020-10-08	52.58
2020-10-07	52.5
2020-10-06	52.42
2020-10-05	52.24
2020-10-02	51.58
2020-10-01	51.42
2020-09-30	50.84
2020-09-29	50.88
2020-09-28	50.66
2020-09-25	50.24
2020-09-24	50.14
2020-09-23	49.52
2020-09-22	43.4
2020-09-21	43.52
2020-09-18	43.02
2020-09-17	44.25
2020-09-16	43.96
2020-09-15	43.33
2020-09-14	43.4
2020-09-11	43.6
2020-09-10	43.51
2020-09-08	43.15
2020-09-07	43.16
2020-09-04	43.25
2020-09-03	43.2
2020-09-02	43.1
2020-09-01	43.3
2020-08-31	43.75
2020-08-28	43.3
2020-08-27	43.24
2020-08-26	43.2
2020-08-25	43.25
2020-08-24	43.31
2020-08-21	43.81
2020-08-20	43.51
2020-08-19	43.4
2020-08-18	43.8
2020-08-17	43.66
2020-08-14	43.75
2020-08-13	43.75
2020-08-12	43.45
